beta,sweep,M,absM,M2,E,E2,acceptedFlips,attemptedClusters,acceptedClusters,fixedPairCorr,corr_r1,corr_r2,corr_r3,corr_r4,corr_r5,corr_r6,corr_r7,corr_r8,corr_r9,corr_r10,corr_r50,corr_r75,corr_r100,corr_r125,corr_r150,corr_r175,corr_r200,corr_r225,corr_r250
0.48,97,-0.876184,0.876184,0.767698,-1.67811,2.81606,0,18329,9224,-1,0.839056,0.79612,0.781024,0.774472,0.7714,0.76968,0.769512,0.768848,0.76848,0.768432,0.76748,0.767864,0.767632,0.768168,0.767592,0.76732,0.768048,0.768384,0.768112
0.48,98,-0.876256,0.876256,0.767825,-1.67344,2.8004,0,18426,9176,-1,0.83672,0.79476,0.780248,0.774712,0.7722,0.770344,0.76956,0.769592,0.768712,0.768672,0.766944,0.767768,0.767616,0.768096,0.767032,0.767584,0.767632,0.768496,0.768624
0.48,99,0.874208,0.874208,0.76424,-1.67416,2.80281,0,18485,9235,-1,0.83708,0.79268,0.776776,0.770912,0.76788,0.766104,0.766056,0.764632,0.76484,0.76436,0.763464,0.764856,0.764584,0.763256,0.763624,0.764096,0.764064,0.764208,0.764624
0.48,100,-0.87368,0.87368,0.763317,-1.6731,2.79928,0,18502,9197,1,0.836552,0.79272,0.777184,0.770336,0.766848,0.765744,0.76468,0.763784,0.76348,0.763072,0.763016,0.763432,0.763576,0.76364,0.7626,0.763448,0.762968,0.763352,0.764176
0.48,101,0.877144,0.877144,0.769382,-1.67573,2.80806,0,18609,9303,1,0.837864,0.795584,0.781224,0.775584,0.772936,0.771504,0.770488,0.7698,0.769424,0.769,0.768824,0.77012,0.769184,0.769512,0.768536,0.769464,0.768712,0.769808,0.769888
0.48,102,0.880024,0.880024,0.774442,-1.68059,2.82439,0,18248,8995,1,0.840296,0.799536,0.785256,0.77928,0.77624,0.775408,0.775112,0.774064,0.77428,0.774048,0.773552,0.775456,0.775,0.774504,0.774,0.774008,0.774448,0.775488,0.774912
0.48,103,0.878872,0.878872,0.772416,-1.67958,2.821,0,18225,9239,1,0.839792,0.798496,0.784088,0.777536,0.77512,0.774016,0.773848,0.773032,0.77244,0.772608,0.771976,0.772888,0.772224,0.772544,0.772168,0.772696,0.773104,0.772696,0.772368
0.48,104,0.881384,0.881384,0.776838,-1.68227,2.83004,0,18200,9076,1,0.841136,0.800648,0.787504,0.781944,0.779168,0.778568,0.778128,0.777688,0.777656,0.777672,0.776376,0.776496,0.776688,0.776672,0.776696,0.777208,0.77684,0.776928,0.776848
0.48,105,-0.882152,0.882152,0.778192,-1.68181,2.82848,0,18186,8981,1,0.840904,0.801648,0.788696,0.783296,0.77996,0.778904,0.778648,0.778936,0.778736,0.777848,0.778072,0.777712,0.77808,0.778704,0.778048,0.778472,0.77812,0.7786,0.777376
0.48,106,0.881608,0.881608,0.777233,-1.6829,2.83214,0,18209,9030,1,0.841448,0.800936,0.787944,0.782176,0.77952,0.778288,0.77824,0.777496,0.777496,0.777344,0.777008,0.777584,0.776488,0.77816,0.777632,0.777576,0.777616,0.777112,0.777312
0.48,107,-0.881536,0.881536,0.777106,-1.68189,2.82875,0,18246,9044,1,0.840944,0.800696,0.787184,0.781648,0.779528,0.778144,0.777528,0.777304,0.77756,0.77756,0.777264,0.777296,0.776032,0.77684,0.777072,0.777584,0.77784,0.776544,0.777152
0.48,108,0.878208,0.878208,0.771249,-1.67891,2.81875,0,18241,9204,1,0.839456,0.797832,0.78428,0.778176,0.775296,0.773856,0.772568,0.77168,0.771024,0.771432,0.77096,0.771304,0.770936,0.771008,0.770968,0.771688,0.771928,0.771304,0.770976
0.48,109,-0.876664,0.876664,0.76854,-1.6764,2.81032,0,18373,9139,1,0.8382,0.796064,0.78216,0.776112,0.772848,0.770552,0.769416,0.769,0.769136,0.768872,0.768568,0.76872,0.769168,0.768216,0.76844,0.768512,0.768592,0.768864,0.768768
0.48,110,0.877016,0.877016,0.769157,-1.67595,2.80882,0,18231,9108,1,0.837976,0.796208,0.781896,0.774792,0.772048,0.76992,0.769568,0.769456,0.769768,0.769648,0.769288,0.769168,0.769448,0.768984,0.769528,0.7692,0.769672,0.769176,0.768832
0.48,111,-0.878424,0.878424,0.771629,-1.67944,2.82052,0,18370,9282,1,0.83972,0.79816,0.783952,0.777664,0.774904,0.773472,0.773384,0.772488,0.771976,0.77176,0.772032,0.771056,0.771304,0.772152,0.772248,0.772184,0.771584,0.771216,0.771776
0.48,112,0.879736,0.879736,0.773935,-1.68238,2.83042,0,18208,9133,1,0.841192,0.799824,0.785672,0.779072,0.776776,0.775344,0.774352,0.773528,0.773712,0.774096,0.77416,0.773448,0.773664,0.773656,0.773952,0.774048,0.774128,0.773312,0.773904
0.48,113,0.878848,0.878848,0.772374,-1.67886,2.81858,0,18201,9154,1,0.839432,0.797624,0.783656,0.777456,0.77416,0.773256,0.772888,0.772352,0.772272,0.772056,0.772352,0.77248,0.771416,0.772896,0.772616,0.77188,0.772368,0.77252,0.7716
0.48,114,0.87584,0.87584,0.767096,-1.67413,2.8027,0,18240,9039,1,0.837064,0.7946,0.780184,0.773936,0.771208,0.768984,0.768448,0.768264,0.76776,0.767256,0.766744,0.76736,0.766944,0.76748,0.767,0.767408,0.767352,0.766664,0.766416
0.48,115,-0.877464,0.877464,0.769943,-1.67938,2.8203,0,18377,9236,1,0.839688,0.798112,0.784432,0.778392,0.775472,0.773296,0.77228,0.77152,0.770936,0.771288,0.77056,0.770752,0.770344,0.769944,0.770248,0.770704,0.769856,0.769304,0.770368
0.48,116,-0.879488,0.879488,0.773499,-1.68011,2.82278,0,18436,9169,1,0.840056,0.799168,0.785664,0.77992,0.777048,0.775728,0.775528,0.775016,0.7738,0.77392,0.773648,0.77376,0.773312,0.773424,0.772952,0.773576,0.77344,0.773632,0.774416
0.48,117,0.878904,0.878904,0.772472,-1.67922,2.81977,0,18279,9112,-1,0.839608,0.798184,0.78492,0.779248,0.776208,0.775192,0.774728,0.774064,0.77352,0.772952,0.772392,0.772464,0.772352,0.772448,0.772096,0.772512,0.772712,0.77288,0.77272
0.48,118,0.875336,0.875336,0.766213,-1.67672,2.81139,0,18162,9038,-1,0.83836,0.796056,0.781016,0.773936,0.770064,0.769048,0.76812,0.767912,0.7672,0.767136,0.766672,0.7668,0.766304,0.766192,0.766536,0.766184,0.765968,0.766432,0.765184
0.48,119,0.871448,0.871448,0.759422,-1.67408,2.80254,0,18304,9367,1,0.83704,0.793472,0.7776,0.770256,0.766888,0.76416,0.763248,0.76196,0.761456,0.760952,0.759256,0.7598,0.759144,0.759888,0.759592,0.758728,0.759688,0.759072,0.758832
0.48,120,0.872048,0.872048,0.760468,-1.67424,2.80308,0,18646,9244,1,0.83712,0.79292,0.777032,0.769,0.765288,0.763648,0.762584,0.761816,0.76116,0.760656,0.760448,0.76028,0.760384,0.76044,0.761048,0.760808,0.760608,0.760576,0.760512
0.48,121,-0.875552,0.875552,0.766591,-1.67424,2.80308,0,18485,9290,1,0.83712,0.794824,0.779872,0.77356,0.770648,0.768848,0.76764,0.767336,0.767304,0.766056,0.766904,0.766616,0.766424,0.766864,0.766664,0.766776,0.766824,0.76708,0.767536
0.48,122,0.873304,0.873304,0.76266,-1.6732,2.7996,0,18390,9248,1,0.8366,0.794176,0.779088,0.772512,0.768824,0.76648,0.765264,0.764088,0.763344,0.76264,0.763608,0.762624,0.762216,0.762888,0.762424,0.762544,0.762896,0.763536,0.76264
0.48,123,0.875264,0.875264,0.766087,-1.6756,2.80764,0,18348,9165,1,0.8378,0.796112,0.781552,0.774808,0.771776,0.769672,0.768264,0.767256,0.76688,0.766952,0.765752,0.766024,0.76588,0.7658,0.766344,0.766808,0.765824,0.766248,0.766176
0.48,124,0.877168,0.877168,0.769424,-1.67677,2.81155,0,18303,9191,1,0.838384,0.79676,0.78284,0.77672,0.773792,0.772288,0.771368,0.770296,0.770056,0.769488,0.768984,0.768648,0.769376,0.769568,0.769,0.7694,0.769912,0.769072,0.769232
0.48,125,-0.877152,0.877152,0.769396,-1.67654,2.8108,0,18296,9050,1,0.838272,0.796464,0.782472,0.776408,0.773024,0.771424,0.770784,0.770056,0.769408,0.76904,0.769416,0.768912,0.768656,0.769232,0.769096,0.768952,0.768928,0.769648,0.769216
0.48,126,0.879064,0.879064,0.772754,-1.67714,2.81279,0,18475,9264,1,0.838568,0.7968,0.783184,0.777472,0.775856,0.774528,0.773392,0.77272,0.772552,0.77304,0.772864,0.772736,0.772432,0.772432,0.77176,0.77348,0.773264,0.77192,0.772512
0.48,127,-0.879256,0.879256,0.773091,-1.67854,2.81751,0,18450,9193,1,0.839272,0.797416,0.783384,0.7778,0.775904,0.774952,0.774136,0.773696,0.77244,0.772616,0.772864,0.772752,0.773616,0.772624,0.7728,0.773576,0.7734,0.772656,0.773488
0.48,128,-0.878048,0.878048,0.770968,-1.67765,2.8145,0,18265,8961,1,0.838824,0.79628,0.781848,0.776184,0.77368,0.772728,0.77172,0.771656,0.771288,0.770544,0.770824,0.770552,0.771264,0.770984,0.770896,0.771256,0.770976,0.770464,0.7708
0.48,129,0.875232,0.875232,0.766031,-1.67174,2.79473,0,18637,9249,1,0.835872,0.793224,0.778304,0.772168,0.769696,0.768928,0.76764,0.767272,0.766864,0.766512,0.765632,0.765576,0.766608,0.76588,0.766416,0.765888,0.765896,0.765488,0.764528
0.48,130,-0.87536,0.87536,0.766255,-1.6743,2.80329,0,18625,9343,1,0.837152,0.79376,0.779296,0.773072,0.769712,0.768616,0.767512,0.766752,0.766184,0.766176,0.766376,0.76668,0.766992,0.767256,0.765864,0.766312,0.766704,0.76576,0.765232
0.48,131,-0.871704,0.871704,0.759868,-1.66877,2.78479,0,18722,9400,1,0.834384,0.789928,0.774824,0.767816,0.76408,0.762856,0.762056,0.761,0.76028,0.760376,0.759744,0.760568,0.75964,0.760088,0.75936,0.760992,0.76016,0.759712,0.759888
0.48,132,-0.876376,0.876376,0.768035,-1.67392,2.80201,0,18595,9182,1,0.83696,0.794744,0.78044,0.774216,0.7714,0.769904,0.768616,0.76824,0.768184,0.767776,0.768048,0.76844,0.768496,0.767584,0.768112,0.769128,0.768432,0.767168,0.768064
0.48,133,0.877584,0.877584,0.770154,-1.67906,2.81923,0,18435,9246,1,0.839528,0.797424,0.782624,0.776568,0.773784,0.772144,0.770464,0.77068,0.770568,0.770864,0.769832,0.77136,0.77112,0.770352,0.769784,0.7706,0.770464,0.769808,0.769664
0.48,134,-0.880816,0.880816,0.775837,-1.68142,2.82719,0,18103,9040,1,0.840712,0.79996,0.7862,0.781312,0.779024,0.777456,0.776528,0.776432,0.775808,0.775856,0.7752,0.77648,0.776504,0.775256,0.775456,0.77656,0.77556,0.775192,0.775936
0.48,135,0.881152,0.881152,0.776429,-1.68267,2.83139,0,18033,9008,1,0.841336,0.800336,0.78712,0.782088,0.779536,0.778704,0.777576,0.776992,0.776752,0.776792,0.77612,0.776592,0.776696,0.77588,0.776224,0.776768,0.775872,0.776504,0.776416
0.48,136,-0.875752,0.875752,0.766942,-1.67272,2.79799,0,18270,9257,1,0.83636,0.794216,0.778768,0.772648,0.769808,0.768312,0.767264,0.767336,0.766944,0.767104,0.767296,0.766904,0.76668,0.766512,0.767184,0.766888,0.76696,0.766768,0.76672
0.48,137,0.87688,0.87688,0.768919,-1.67554,2.80742,0,18380,9312,1,0.837768,0.795864,0.780864,0.775336,0.771864,0.770376,0.769856,0.7696,0.769552,0.76972,0.768784,0.768992,0.768544,0.768848,0.768856,0.768352,0.768864,0.769064,0.768048
0.48,138,-0.881104,0.881104,0.776344,-1.68118,2.82638,0,18180,9170,1,0.840592,0.800432,0.7872,0.781296,0.778816,0.777736,0.776824,0.776768,0.776272,0.776256,0.777,0.775864,0.776104,0.776928,0.776816,0.776136,0.77616,0.775584,0.777248
0.48,139,-0.878352,0.878352,0.771502,-1.68126,2.82665,0,18034,9104,1,0.840632,0.798776,0.783672,0.777848,0.775192,0.773472,0.773232,0.772688,0.772536,0.77188,0.77192,0.7714,0.77116,0.770576,0.771872,0.770752,0.770992,0.771304,0.771824
0.48,140,0.879944,0.879944,0.774301,-1.68146,2.82729,0,18260,9008,-1,0.840728,0.799664,0.785456,0.779592,0.777232,0.776112,0.774864,0.77372,0.773768,0.773584,0.774464,0.774592,0.774152,0.77428,0.773664,0.774872,0.77388,0.774648,0.7756
0.48,141,0.878024,0.878024,0.770926,-1.6807,2.82477,0,18196,9080,-1,0.840352,0.799,0.784408,0.777896,0.774944,0.773208,0.772648,0.771776,0.771128,0.770768,0.770728,0.771576,0.77032,0.77052,0.77052,0.771552,0.770976,0.771192,0.771312
0.48,142,0.881856,0.881856,0.77767,-1.686,2.8426,0,18034,9090,1,0.843,0.803504,0.790376,0.784432,0.781032,0.779872,0.77924,0.778496,0.77796,0.777904,0.777488,0.778304,0.77708,0.77764,0.777696,0.77828,0.777784,0.77752,0.77832
0.48,143,0.882488,0.882488,0.778785,-1.68674,2.84508,0,18102,9052,1,0.843368,0.80452,0.790816,0.78516,0.782504,0.781072,0.779768,0.778936,0.7792,0.779528,0.778896,0.778944,0.77828,0.778296,0.779144,0.779376,0.778576,0.778776,0.778992
0.48,144,-0.881296,0.881296,0.776683,-1.68677,2.84519,0,17945,9055,1,0.843384,0.803888,0.790216,0.78464,0.781584,0.779768,0.7794,0.77836,0.7782,0.7782,0.776736,0.776376,0.77636,0.776584,0.7768,0.776832,0.776232,0.777,0.777632
0.48,145,0.877696,0.877696,0.77035,-1.67886,2.81858,0,17919,8963,1,0.839432,0.798376,0.78344,0.777488,0.774688,0.772944,0.772248,0.771792,0.771696,0.771168,0.769912,0.770376,0.770608,0.770832,0.77024,0.77084,0.770136,0.769896,0.770704
0.48,146,0.878304,0.878304,0.771418,-1.67997,2.82229,0,18129,8989,1,0.839984,0.79764,0.783104,0.776296,0.7742,0.773312,0.772328,0.771792,0.772232,0.771568,0.77124,0.771704,0.771352,0.77156,0.770728,0.77188,0.771544,0.771184,0.770768
0.48,147,0.882976,0.882976,0.779647,-1.68648,2.84421,0,18167,9061,1,0.84324,0.803072,0.790016,0.784832,0.782224,0.780936,0.779552,0.779712,0.779696,0.779272,0.780064,0.779384,0.779816,0.779792,0.779296,0.779168,0.779792,0.779264,0.779232
0.48,148,-0.878984,0.878984,0.772613,-1.68158,2.82772,0,17887,8959,1,0.840792,0.798752,0.785136,0.779464,0.775992,0.774464,0.774072,0.773816,0.773424,0.773144,0.772072,0.77324,0.772456,0.772264,0.772896,0.772856,0.773192,0.771928,0.772528
0.48,149,0.881056,0.881056,0.77626,-1.68301,2.83252,0,18152,9132,1,0.841504,0.80016,0.787328,0.781496,0.778744,0.77752,0.776904,0.776376,0.775888,0.776032,0.776264,0.776392,0.776752,0.776272,0.776424,0.776416,0.776344,0.77652,0.776352
0.48,150,0.87952,0.87952,0.773555,-1.68058,2.82434,0,18049,9103,1,0.840288,0.799088,0.784984,0.779176,0.776392,0.775792,0.774432,0.773368,0.773448,0.77336,0.773992,0.773408,0.772968,0.774032,0.773624,0.773168,0.773664,0.773592,0.772624
0.48,151,0.878912,0.878912,0.772486,-1.67501,2.80565,0,18307,9166,1,0.837504,0.796856,0.783384,0.777248,0.774832,0.773984,0.773552,0.772616,0.772192,0.772864,0.772672,0.772632,0.771984,0.772696,0.772528,0.772832,0.772456,0.772912,0.77256
0.48,152,-0.882984,0.882984,0.779661,-1.68408,2.83613,0,18346,9208,1,0.84204,0.80228,0.789656,0.78404,0.782216,0.781224,0.780456,0.779552,0.7796,0.779936,0.78036,0.779368,0.779544,0.779832,0.779368,0.779728,0.779888,0.7796,0.77936
0.48,153,0.878184,0.878184,0.771207,-1.68136,2.82697,0,18231,9168,1,0.84068,0.80004,0.785096,0.778808,0.775232,0.773832,0.77336,0.772864,0.771832,0.771848,0.771448,0.77048,0.770912,0.77092,0.771832,0.771184,0.771384,0.771176,0.7712
0.48,154,0.880848,0.880848,0.775893,-1.68392,2.83559,0,18083,8959,-1,0.84196,0.802232,0.788424,0.7822,0.779144,0.777744,0.777296,0.776944,0.77696,0.7762,0.776032,0.775392,0.77644,0.775192,0.775304,0.775808,0.775864,0.775664,0.775536
0.48,155,0.879112,0.879112,0.772838,-1.67949,2.82068,0,18229,9118,-1,0.839744,0.799112,0.78532,0.779024,0.77616,0.774536,0.774168,0.77356,0.773312,0.7736,0.77228,0.77272,0.772896,0.7732,0.773432,0.7732,0.772536,0.77252,0.772864
0.48,156,-0.873176,0.873176,0.762436,-1.66994,2.78869,0,18490,9353,1,0.834968,0.790728,0.775936,0.769272,0.76596,0.763928,0.762936,0.762224,0.762632,0.763184,0.762112,0.76256,0.762144,0.762984,0.762432,0.76296,0.7618,0.762176,0.761824
0.48,157,0.87332,0.87332,0.762688,-1.66986,2.78842,0,18381,9207,1,0.834928,0.790776,0.776696,0.770472,0.767,0.765464,0.764312,0.763456,0.763184,0.762856,0.763272,0.763112,0.762736,0.762536,0.762744,0.76344,0.76256,0.762512,0.763008
0.48,158,0.874192,0.874192,0.764212,-1.67512,2.80603,0,18464,9249,1,0.83756,0.792888,0.77832,0.771064,0.767648,0.766144,0.765328,0.764648,0.763768,0.7638,0.76344,0.76492,0.763936,0.763656,0.763672,0.764456,0.764096,0.76456,0.764336
0.48,159,-0.876896,0.876896,0.768947,-1.67682,2.81171,0,18426,9223,1,0.838408,0.795424,0.780872,0.7752,0.772968,0.771264,0.7702,0.769312,0.769024,0.769112,0.768784,0.769848,0.768944,0.768392,0.769344,0.76896,0.769104,0.768664,0.770176
0.48,160,0.874912,0.874912,0.765471,-1.67616,2.80951,0,18344,9235,1,0.83808,0.794928,0.780224,0.774144,0.7704,0.76888,0.768456,0.767208,0.766576,0.76668,0.765592,0.764896,0.764504,0.765816,0.765192,0.765744,0.766368,0.76544,0.765168
0.48,161,0.8738,0.8738,0.763526,-1.67326,2.79981,0,18393,9142,1,0.836632,0.792528,0.777256,0.77044,0.767504,0.765608,0.76544,0.764672,0.764096,0.76428,0.763504,0.762424,0.763,0.763024,0.763576,0.764,0.763664,0.76376,0.762784
0.48,162,-0.875192,0.875192,0.765961,-1.67253,2.79735,0,18553,9357,1,0.836264,0.794072,0.778496,0.77208,0.76916,0.767016,0.766352,0.765872,0.766128,0.766,0.765816,0.765472,0.765664,0.765312,0.766376,0.765904,0.766272,0.76688,0.764592
0.48,163,-0.877776,0.877776,0.770491,-1.67392,2.80201,0,18614,9464,1,0.83696,0.7954,0.781952,0.775464,0.772872,0.772472,0.771936,0.770936,0.770952,0.770856,0.769856,0.769912,0.770536,0.769888,0.770384,0.771368,0.770096,0.7718,0.770976
0.48,164,-0.875872,0.875872,0.767152,-1.67411,2.80265,0,18470,9323,1,0.837056,0.794744,0.780824,0.774664,0.771944,0.770432,0.768864,0.767328,0.766856,0.76752,0.767248,0.766888,0.767472,0.767312,0.766856,0.767752,0.767208,0.768352,0.76736
0.48,165,-0.87412,0.87412,0.764086,-1.67526,2.80651,0,18531,9343,1,0.837632,0.794536,0.779904,0.773072,0.769464,0.767672,0.766152,0.764992,0.764376,0.764688,0.764272,0.763736,0.764696,0.764608,0.763792,0.7642,0.764544,0.764928,0.764144
0.48,166,0.877576,0.877576,0.77014,-1.67787,2.81525,0,18372,9198,1,0.838936,0.797592,0.782944,0.776672,0.774328,0.772776,0.771184,0.7702,0.769808,0.770104,0.76984,0.769144,0.770256,0.770112,0.76956,0.77008,0.770408,0.77028,0.769536
0.48,167,-0.88004,0.88004,0.77447,-1.68186,2.82864,0,18356,9207,1,0.840928,0.800528,0.786272,0.780384,0.777536,0.776504,0.775368,0.774792,0.774984,0.774984,0.774248,0.77444,0.774152,0.774112,0.774688,0.77492,0.774536,0.774528,0.774208
0.48,168,-0.879144,0.879144,0.772894,-1.6792,2.81971,0,18318,9119,1,0.8396,0.798312,0.784952,0.779088,0.775576,0.774512,0.773688,0.773472,0.772992,0.772864,0.772896,0.772576,0.772488,0.773088,0.772944,0.772552,0.773152,0.77268,0.77256
0.48,169,0.875592,0.875592,0.766661,-1.67715,2.81284,0,18291,9190,1,0.838576,0.796312,0.781952,0.7748,0.771984,0.770336,0.768856,0.767888,0.767472,0.76728,0.766824,0.766592,0.766656,0.766216,0.76568,0.766808,0.7672,0.766544,0.765872
0.48,170,0.875584,0.875584,0.766647,-1.67766,2.81456,0,18304,9243,1,0.838832,0.79652,0.78256,0.775464,0.772144,0.7706,0.769152,0.76832,0.768016,0.76724,0.766104,0.767544,0.766968,0.766376,0.766744,0.766672,0.767216,0.766792,0.766032
0.48,171,-0.877168,0.877168,0.769424,-1.6761,2.8093,0,18357,9160,1,0.838048,0.796864,0.7828,0.775952,0.77292,0.771616,0.770416,0.769792,0.770072,0.769712,0.768928,0.769888,0.77,0.769128,0.769544,0.769472,0.769352,0.769048,0.769776
0.48,172,0.876064,0.876064,0.767488,-1.67706,2.81252,0,18430,9337,1,0.838528,0.796056,0.781776,0.775264,0.77212,0.770192,0.768848,0.768592,0.76852,0.768528,0.76688,0.768536,0.766912,0.76772,0.76848,0.767712,0.767144,0.767032,0.767088
0.48,173,0.8782,0.8782,0.771235,-1.68109,2.82606,0,18247,9105,1,0.840544,0.799536,0.785568,0.778664,0.7762,0.77452,0.773104,0.77252,0.772064,0.771896,0.771096,0.77204,0.770624,0.77132,0.771368,0.771288,0.771656,0.771096,0.770368
0.48,174,0.878952,0.878952,0.772557,-1.68224,2.82993,0,18268,9199,1,0.84112,0.799744,0.785184,0.779056,0.776136,0.774496,0.773472,0.7738,0.773704,0.773232,0.772336,0.7728,0.772408,0.772168,0.77304,0.772744,0.77208,0.772352,0.77184
0.48,175,0.88372,0.88372,0.780961,-1.68838,2.85064,0,17932,9053,1,0.844192,0.804272,0.791528,0.786216,0.784176,0.782912,0.782072,0.781984,0.781992,0.781264,0.781576,0.780448,0.781048,0.780552,0.781152,0.781136,0.780904,0.781608,0.780912
0.48,176,-0.881912,0.881912,0.777769,-1.68773,2.84843,0,17821,8814,1,0.843864,0.8042,0.7908,0.785248,0.781776,0.779872,0.779192,0.777776,0.778192,0.778696,0.778184,0.777896,0.77772,0.77836,0.778112,0.776864,0.77736,0.778176,0.777664
0.48,177,0.880888,0.880888,0.775964,-1.68362,2.83456,0,18051,9089,1,0.841808,0.800464,0.786568,0.7814,0.778688,0.777296,0.77684,0.776424,0.77604,0.7764,0.776264,0.776248,0.776232,0.775968,0.775784,0.775648,0.776064,0.775784,0.776016
0.48,178,0.8796,0.8796,0.773696,-1.68003,2.82251,0,18173,9016,1,0.840016,0.798664,0.784768,0.77964,0.777248,0.775776,0.77508,0.77508,0.775384,0.774592,0.773608,0.773752,0.773672,0.773952,0.773704,0.773672,0.773592,0.773144,0.774096
0.48,179,0.879136,0.879136,0.77288,-1.67827,2.8166,0,18306,9237,1,0.839136,0.798288,0.783864,0.778744,0.775912,0.774792,0.773448,0.77328,0.773464,0.773384,0.772672,0.773192,0.772768,0.772848,0.772296,0.772968,0.772104,0.77296,0.772096
0.48,180,0.877272,0.877272,0.769606,-1.67589,2.8086,0,18377,9207,1,0.837944,0.795576,0.781384,0.775368,0.772688,0.771816,0.770936,0.770272,0.770288,0.76988,0.77008,0.76932,0.769592,0.76992,0.769224,0.77028,0.770048,0.768864,0.768688
0.48,181,0.880056,0.880056,0.774499,-1.68195,2.82896,0,18342,9116,1,0.840976,0.800632,0.787224,0.781656,0.77896,0.77768,0.77672,0.775864,0.775528,0.774704,0.774576,0.774032,0.77444,0.774528,0.773776,0.77488,0.774168,0.774624,0.774416
0.48,182,0.877416,0.877416,0.769859,-1.68096,2.82563,0,18253,9114,-1,0.84048,0.799312,0.785136,0.778744,0.774824,0.773096,0.772096,0.771448,0.771448,0.771256,0.77012,0.769752,0.76952,0.770648,0.769168,0.769856,0.769736,0.768624,0.770816
0.48,183,-0.880048,0.880048,0.774484,-1.6828,2.83182,0,18151,8958,-1,0.8414,0.800376,0.78632,0.781248,0.77796,0.776472,0.775616,0.774984,0.775192,0.775064,0.775,0.774272,0.774264,0.775072,0.773776,0.774288,0.773632,0.773712,0.773872
0.48,184,-0.879008,0.879008,0.772655,-1.68114,2.82622,0,18090,9137,1,0.840568,0.798416,0.784448,0.779024,0.775456,0.774528,0.774328,0.774168,0.774168,0.773696,0.772864,0.772536,0.772432,0.772768,0.772672,0.772408,0.772448,0.771456,0.773136
0.48,185,-0.878584,0.878584,0.77191,-1.67738,2.81359,0,18248,9157,1,0.838688,0.796296,0.781992,0.77636,0.774096,0.772832,0.772456,0.772336,0.772144,0.77212,0.772416,0.771944,0.772624,0.771656,0.772544,0.771888,0.771328,0.771304,0.771872
0.48,186,-0.881928,0.881928,0.777797,-1.68323,2.83327,0,18140,9131,1,0.841616,0.801328,0.7876,0.7826,0.780288,0.778856,0.778488,0.778424,0.777864,0.777568,0.777656,0.778096,0.777328,0.777432,0.777464,0.778232,0.777976,0.777712,0.777744
0.48,187,0.88156,0.88156,0.777148,-1.6869,2.84562,0,17989,8857,1,0.843448,0.802976,0.788856,0.782888,0.780056,0.77832,0.777568,0.777424,0.777536,0.776928,0.777072,0.777456,0.776624,0.777768,0.777464,0.776784,0.777008,0.777128,0.778288
0.48,188,0.882192,0.882192,0.778263,-1.68453,2.83763,0,17953,8982,1,0.842264,0.802992,0.789568,0.784072,0.780944,0.779872,0.778616,0.778232,0.778304,0.777944,0.778536,0.777824,0.777672,0.778672,0.777728,0.778656,0.778824,0.778512,0.7776
0.48,189,-0.88024,0.88024,0.774822,-1.68352,2.83424,0,18125,9047,1,0.84176,0.801136,0.786976,0.781216,0.778072,0.776024,0.774936,0.774856,0.77516,0.774696,0.775136,0.77484,0.774744,0.775424,0.773776,0.774776,0.774896,0.774808,0.774672
